Nombre,Especie,Descripción,Sector,Índice de referencia,País de origen,Moneda,Mercado,Fecha,Cierre,Apertura,Máximo,Mínimo,Volumen,Variación diaria %
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/17/2024,8.69,8.57,8.795,8.54,5.54M,-2.14%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/16/2024,8.88,9,9.02,8.83,2.54M,-0.78%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/13/2024,8.95,9.05,9.145,8.815,6.04M,-2.08%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/12/2024,9.14,9.325,9.465,9.14,4.55M,-4.39%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/11/2024,9.56,9.36,9.705,9.29,5.30M,2.91%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/10/2024,9.29,9.35,9.455,9.213,4.83M,0.87%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/9/2024,9.21,9.28,9.48,9.2,6.38M,6.11%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/6/2024,8.68,8.82,8.91,8.64,3.18M,-2.91%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/5/2024,8.94,8.9,9,8.82,4.19M,-0.33%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/4/2024,8.97,9.09,9.14,8.8,5.65M,-2.29%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/3/2024,9.18,9.01,9.35,8.99,3.87M,2.91%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,12/2/2024,8.92,9.09,9.1,8.9,3.80M,-2.94%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/29/2024,9.19,9.09,9.265,9.045,2.87M,1.32%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/27/2024,9.07,9.31,9.37,9.04,3.64M,-2.05%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/26/2024,9.26,9.12,9.31,9.12,3.22M,0.65%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/25/2024,9.2,9.33,9.35,9.1,4.50M,-4.47%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/22/2024,9.63,9.96,9.96,9.59,5.22M,0.63%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/21/2024,9.57,9.72,9.725,9.37,5.53M,0.63%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/20/2024,9.51,9.6,9.72,9.43,4.21M,-0.94%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/19/2024,9.6,9.66,9.72,9.37,5.08M,3.11%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/18/2024,9.31,9.28,9.425,9.165,5.82M,7.63%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/15/2024,8.65,9.04,9.04,8.54,23.13M,-1.82%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/14/2024,8.81,8.92,9.03,8.755,8.63M,-2.44%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/13/2024,9.03,9.5,9.565,8.99,4.98M,-2.06%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/12/2024,9.22,9.28,9.33,8.96,4.02M,-1.50%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/11/2024,9.36,9.78,9.95,9.27,5.84M,-9.39%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/8/2024,10.33,10.2,10.33,10.04,3.39M,-1.24%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/7/2024,10.46,10.41,10.575,10.31,3.23M,2.85%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/6/2024,10.17,10.01,10.355,9.98,5.09M,-5.66%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/5/2024,10.78,10.8,10.94,10.626,2.66M,2.18%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/4/2024,10.55,10.65,10.765,10.47,1.86M,-0.19%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,11/1/2024,10.57,10.93,11.075,10.56,2.49M,-2.49%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,10/31/2024,10.84,10.94,10.98,10.635,2.73M,-3.90%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,10/30/2024,11.28,11.45,11.47,11.115,2.20M,-0.79%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,10/29/2024,11.37,11.12,11.42,11.12,3.68M,1.70%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,10/28/2024,11.18,11.1,11.34,11.06,2.65M,-0.89%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,10/25/2024,11.28,11.47,11.475,11.223,2.99M,-2.76%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,10/24/2024,11.6,11.68,11.69,11.3,3.47M,0.78%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,10/23/2024,11.51,11.59,11.65,11.385,4.66M,-5.89%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,10/22/2024,12.23,12.05,12.29,12.02,2.93M,1.58%
Harmony Gold Mining Company,HMY,Productor de oro,Minería,GOLD,South Africa,USD,NYSE,10/21/2024,12.04,12,12.22,11.88,5.23M,2.21%
